,,,,,,T-type,,,,,,,,,,,,,log(M_BH/M_Sun),,"log(M_*,sph/M_Sun)",,"log(M_*,disk/M_Sun)",,"log(M_*,gal/M_Sun)",,B/T,,log(B/T),,D/T,,log(D/T),,m,|phi| [deg.],,tan(|phi|),,sigma_0 [km/s],,log(sigma_0) [km/s],,v_max [km/s],,log(v_max) [km/s],,log(M_DM/M_Sun),,"M_BH/M_*,sph",,"log(M_BH/M_*,sph)",,"M_BH/M_*,disk",,"log(M_BH/M_*,disk)",,"M_BH/M_*,gal",,"log(M_BH/M_*,gal)",,"R_e,sph,maj [kpc]",,"log(R_e,sph,maj) [kpc]	",,"R_e,sph,eq [kpc]",,"log(R_e,sph,eq) [kpc]	",,"n_sph,maj",,"log(n_sph,maj)",,"n_sph,eq",,"log(n_sph,eq)",,"log(I_e,sph,maj/M_Sun/pc^2)",,"log(I_e,sph,eq/M_Sun/pc^2)",,Concentration Index,,avg_Rho_1kpc_Exact_All,,r1_density_approx,,log10(R10_kpc),,logRho_R10_approx,,log_rho10_Exact,,log10(R90_kpc),,logRho_R90_approx,,log_rho_90_Exact_all,,Rho_re_spatial,,SR_pc_All,,Rho_SR_pc_All,,CR_def1_approx_new,,Rho_cr_def1_approx_new,,CR_def2_approx_new,,Rho_CR_def2_approx_new,,Sr(pc)_2_using_norm_drho,,Log_Approx_Avg_density_10pc,,Rho_e_Exact_new,,log_Rho_e_Exact_new,,logRho_e_approx_New,,Rsoi_pc_new,,logRho_soi_approx_new,,Rho_soi_exact_new,,log_Rho_soi_exact_new,,Rb_maj,,Rb_maj_kpc,,Rb_eq_kpc,,Avg_Rho_Re_Exact_all,,Avg_Rho_soi_exact_all,,Avg_Rho_re_Exact_all,,Rho_re_Exact_all,,r_soi_2BH_approx,,Rho_r_soi_2BH_approx,,Log_Avg_Rho_10kpc_approx,,Log_Avg_Rho_10kpc_exact_final,,Log_Avg_Rho_100pc_approx,,Log_Avg_Rho_5kpc_approx,,Log_Avg_rho_5kpc_exact_all,,mean effective surface brightness (mag.arcsec-2),,effective U-B color,effective B-V color,Central Mg2 Lick index (in mag),,log10 of apparent corrected diameter (dc in 0.1'),,total apparent corrected U-B color,,total apparent corrected B-V color,,mean surface brightness within isophote 25 (mag.arcsec-2),corrected 21-cm line flux in magnitude,,21-cm index bt-m21c in magnitude,,absolute B-magnitude,,B-luminosity (L/L_Sun),,log B-luminosity (L/L_Sun),
71,NGC 4742,S0,ETG,1, E               ,-4.6,1,,0,1,0,0,0,0,0,0,0,0,7.13,0.18,9.78,0.16,9.76,0.33,10.07,0.14,0.51,0.25,-0.29,0.21,0.49,0.41,-0.31,0.36,,,,,,101.35,3.36,2.005823753,0.014397923,,,,,,,2.24E-03,1.24E-03,-2.65,0.24,2.36E-03,2.06E-03,-2.63,0.38,1.15E-03,6.04E-04,-2.94,0.23,0.24,0.17,-0.62,0.31,0.25,,-0.61,,2.62,1.146226859,0.42,0.19,3.2,,0.51,,3.967011451,,3.771011451,,4.76E-01,,1.53325,,577.4,,-1.380261155,,2.838832705,0.495254457,2.835934678,,0.068920861,,-1.09117755,0.829158374,-1.092161282,,5.036007622,,136.122,,57.96063438,,135.06,,57.26645898,,55.86,,390.3232283,,5.36,,4.157463016,,11.49090575,,1.060354263,,1.057853322,0.291563574,5.899334047,,4.214680254,0.594601663,15524.02463,,4.191004323,,,,,,,,45.6797,,26950.2,,24.8572,,5.4764,,6.4,,14618.6,,-2.729165172,,-2.729158188,,2.510692431,,-1.82845198,,-1.828384693,,19.38,0.389,0.31,0.79,0.153,0.003,1.349,0.03,0.271,0.304055916,0.757,0.24060133,22.593,                 ,                 ,,,-19.022,0.268,6092562597,1503870617,9.7848,0.1072
72,NGC 4751,S0,ETG,1, E-S0            ,-2.8,0.6,,0,1,0,1,0,0,0,0,0,0,9.51,0.05,10.49,0.26,10.34,0.47,10.7206,1.20E-01,0.59,0.39,-0.23,0.29,0.41,0.46,-0.39,0.49,,,,,,350.61,8.46,2.544824299,0.010479254,,,,,,,1.05E-01,6.39E-02,-0.98,0.26,1.49E-01,1.63E-01,-0.83,0.47,6.16E-02,1.84E-02,-1.21,0.13,1.614865,1.15,0.21,0.31,0.70966,,-0.15,,3.79,1.658091525,0.58,0.19,3.25,,0.51,,3.018218338,,3.410575406,,3.82E-01,,3.25414,,872.5,,-0.941163407,,2.049940141,0.498054355,2.047075224,,0.518778301,,-1.915694343,0.83030089,-1.916662829,,0.800164497,,142.744,,72.95030664,,143.18,,72.74247044,,150.2,,66.14486511,,9.14,,3.957659399,,1.793538019,,0.253710587,,0.251238902,0.291554925,48.94552471,,2.703534376,0.510784566,494.165313,,2.693872258,,2.30957131,,0.299089485,,0.27454,,7.19038,,980.861,,3.94984,,0.865167,,173,,49.7115,,-2.206310869,,-2.206163436,,2.514980503,,-1.32924035,,-1.328814193,,                 ,                 ,0.65,1.09,0.339,0.008,1.269,0.038,,,,,22.78,                 ,                 ,,,-19.848,0.589,13037670471,7072793441,10.1152,0.2356
73,NGC 4762,SB0,ETG,1, S0              ,-1.8,0.9,,1,1,1,0,1,0,0,0,0,0,7.24,0.14,9.74,0.15,10.79,0.14,10.83,0.13,0.08,0.04,-1.09,0.2,0.92,0.41,-0.04,0.19,,,,,,141.23,4.09,2.149926959,0.012577104,110,18.64,2.041392685,0.073593174,,,3.16E-03,1.50E-03,-2.5,0.21,2.80E-04,1.29E-04,-3.55,0.2,2.57E-04,1.13E-04,-3.59,0.19,0.36,0.26,-0.44,0.31,0.18,,-0.74,,2.36,1.032479156,0.37,0.19,1.85,,0.27,,3.664312369,,3.984312369,,2.85E-01,,1.966,,637.3,,-1.239417255,,2.512753413,0.407379036,2.508558833,,-0.114121572,,-0.317409417,0.810286446,-0.319037686,,9.220757499,,138.972,,68.48394588,,139.4,,68.77011903,,131.52,,77.32892349,,6.75,,3.611531448,,19.54254372,,1.290981092,,1.287392802,0.291878209,4.95807382,,3.738454809,0.453066796,4675.958236,,3.669870624,,,,,,,,56.4226,,6264.42,,32.7665,,9.62874,,16.2,,1679.42,,-2.666746236,,-1.446177633,,2.425363012,,-1.763676916,,-1.762597028,,                 ,                 ,0.445,0.875,0.242,0.003,1.913,0.017,0.349,0.439538394,0.792,0.089095454,24.298,16.225,0.42,5.307,0.424698717,-19.397,0.415,8605973412,3289453691,9.9348,0.166
74,NGC 4889,E,ETG,1, E               ,-4.3,0.5,,0,0,0,1,0,0,0,0,1,1,10.3,0.44,12.26,0.14,,,12.26,0.14,1,0.46,0,0.2,,,,,,,,,,393.04,5.27,2.594436751,0.005823153,,,,,,,1.10E-02,1.17E-02,-1.96,0.46,,,,,1.10E-02,1.17E-02,-1.96,0.46,53.39,11.06,1.73,0.09,27.12,,1.43,,8.1,1.305565748,0.91,0.07,6.8,,0.83,,1.331702106,,1.691702106,,4.77E-01,,9.37373,,1740.1,,0.369695308,,-0.285358594,0.656582602,-0.286982664,,2.450048097,,-6.241258952,0.917856722,-4.457874756,,0.000360283,,175.629,,96.98787276,,177.61,,97.46173843,,540.85,,11.60607456,,16.87,,4.355245873,,0.000829574,,-3.081144705,,-3.082735953,0.291216323,585.8453519,,0.995222972,1.149334116,9.759310712,,0.989419145,,,,,,,,0.00506318,,26.1024,,0.00272591,,0.00040873,,1024.2,,3.13976,,-1.157411352,,-1.158960423,,2.791434487,,-0.475519494,,-0.478350744,,                 ,                 ,0.6,1.055,0.344,0.002,1.411,0.028,0.545,0.133240384,0.969,0.181019336,23.392,                 ,                 ,,,-22.629,0.18,1.69E+11,27999365198,11.2276,0.072
75,NGC 5018,S0 (merger),ETG,1, E               ,-4.4,1,,0,1,0,0,0,0,0,0,1,0,8,0.08,10.93,0.16,11.08,0.27,11.31,0.14,0.42,0.2,-0.38,0.21,0.58,0.4,-0.23,0.3,,,,,,211.94,4.48,2.32621293,0.009180142,73.95,9.21,1.868938178,0.054088603,,,1.17E-03,4.84E-04,-2.93,0.18,8.40E-04,5.38E-04,-3.08,0.28,4.90E-04,1.82E-04,-3.31,0.16,1.52,1.08,0.18,0.31,1.13,,0.05,,2.64,1.154976683,0.42,0.19,2.51,,0.4,,3.464740446,,3.536740446,,3.63E-01,,7.20385,,1365.7,,-0.627720489,,1.664336091,0.453047473,1.660894547,,0.66613492,,-1.747303346,0.817266227,-1.748563494,,0.639186222,,149.406,,96.67500212,,151.5,,96.13096486,,421.19,,15.6474416,,14.41,,3.652131752,,1.414674626,,0.150656564,,0.147677546,0.291666734,10.0640547,,3.473692153,0.513058746,2562.196107,,3.408612367,,,,,,,,4.87714,,3696.56,,2.73446,,0.685806,,34.4,,747.556,,-1.677076066,,-1.676807735,,2.511599975,,-0.822610695,,-0.82188963,,                 ,                 ,0.525,0.96,0.214,0.004,1.594,0.024,0.407,0.274357431,0.799,0.201109423,23.222,15.878,0.41,4.649,0.453581305,-21.68,0.196,70469306897,12721307525,10.848,0.0784
76,NGC 5077,E,ETG,1, E               ,-4.8,0.4,,0,0,0,1,0,0,1,0,0,0,8.85,0.23,11.41,0.2,,,11.41,0.2,1,0.65,0,0.28,,,,,,,,,,251.4,5.54,2.400365273,0.009570372,,,,,,,2.75E-03,1.93E-03,-2.56,0.31,,,,,2.75E-03,1.93E-03,-2.56,0.31,4.44,0.92,0.65,0.09,4.35,,0.64,,4.2,0.676960017,0.62,0.07,5.7,,0.76,,2.652811483,,2.516811483,,6.78E-01,,6.50867,,1284.1,,-0.358687157,,1.082819467,0.613506842,1.080957147,,1.55111328,,-4.335011697,0.889488388,-4.119314103,,0.015722925,,169.445,,86.19009877,,170.49,,86.23714101,,178.1,,79.05671102,,9.33,,4.395716309,,0.036053165,,-1.443056609,,-1.444610025,0.291284679,50.44440323,,2.928862804,0.835886289,826.5072572,,2.917246671,,,,,,,,0.199379,,1853.74,,0.107413,,0.0175951,,65.2,,535.362,,-1.570305845,,-1.569987867,,2.772375257,,-0.802956645,,-0.803147053,,                 ,                 ,0.555,1.045,0.297,0.005,1.453,0.028,0.533,0.197989899,0.955,0.815112876,23.301,                 ,                 ,,,-21.028,0.408,38654494660,14525658951,10.5872,0.1632
77,NGC 5102,S0,ETG,1, E-S0            ,-2.8,0.8,,0,1,0,0,0,0,0,0,0,0,5.94,0.38,,,,,,,,,,,,,,,,,,,,61.1,6.84,1.78604121,0.048618237,89.91,1.81,1.953807998,0.008742887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.262,1.745,0.2,0.675,-0.012,0.015,2,0.026,0.172,0.292742207,0.638,0.293450166,23.868,11.802,0.129,1.79,0.243905719,-17.906,0.237,2179716441,475799549,9.3384,0.0948
78,NGC 5128,S0 (merger),ETG,1, S0              ,-2.1,0.6,,0,1,0,0,1,0,0,0,1,0,7.65,0.12,10.71,0.25,10.94,0.24,11.14,0.12,0.37,0.24,-0.43,0.28,0.63,0.39,-0.2,0.27,,,,,,103.39,6.15,2.014478535,0.02583336,360.54,15.53,2.556953454,0.018706921,,,8.71E-04,5.57E-04,-3.06,0.28,5.15E-04,3.20E-04,-3.29,0.27,3.24E-04,1.27E-04,-3.49,0.17,1.1,1.02,0.04,0.4,1.09,,0.04,,1.2,0.690775528,0.08,0.25,2.2,,0.34,,3.415374987,,3.303374987,,4.24E-01,,3.58182,,1067,,-0.620527842,,1.328948269,0.432831542,1.325163136,,0.597088305,,-1.820180571,0.812672452,-1.821584001,,0.406841985,,99.371,,76.16388448,,102.47,,75.882829,,483.73,,5.964663528,,14.04,,3.168212902,,0.88433137,,-0.053384969,,-0.056631977,0.291791835,18.14650483,,2.756286315,0.482918996,498.5863178,,2.697740356,,,,,,,,2.82091,,706.657,,1.60317,,0.43107,,37.2,,264.765,,-1.991284883,,-1.991110395,,2.123292903,,-1.12615879,,-1.125491511,,21.885,0.856,0.27,1.14,                 ,                 ,2.46,0.014,,,0.873,0.412310563,23.567,12.565,0.236,5.283,0.351135302,-20.546,0.261,24797048988,5960959723,10.3944,0.1044
79,NGC 5206,dE/dS0,ETG,1, E-S0            ,-2.9,0.6,,0,0,0,0,0,0,0,0,0,0,5.67,0.36,,,,,,,,,,,,,,,,,,,,41.78,6.64,1.620968436,0.06902143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.536,0.352,0.35,0.87,0.097,0.009,1.687,0.022,,,,,23.795,                 ,                 ,,,-16.127,0.634,423447916.2,247266304.4,8.6268,0.2536
80,NGC 5252,S0,ETG,1, S0              ,-2,0.6,,0,1,0,0,0,0,1,0,0,0,9.03,0.4,10.97,0.27,11.35,0.24,11.5,0.15,0.3,0.21,-0.53,0.31,0.7,0.46,-0.15,0.28,,,,,,186.65,26.52,2.271027994,0.061706347,76.82,3.23,1.885474303,0.018260494,,,1.15E-02,1.28E-02,-1.94,0.48,4.81E-03,5.17E-03,-2.32,0.47,3.39E-03,3.34E-03,-2.47,0.43,0.99,0.71,0,0.31,0.71,,-0.15,,3.08,1.347472796,0.49,0.19,2.95,,0.47,,3.710259649,,3.854259649,,3.94E-01,,8.06278,,1191.6,,-0.931577159,,2.4079649,0.480786045,2.404906538,,0.463733291,,-1.345798925,0.825795497,-1.34688575,,2.376747405,,193.831,,95.99159148,,194.34,,95.73787961,,174.34,,119.1871765,,9.74,,4.236953316,,5.282275458,,0.722821045,,0.720163758,0.29161001,123.4761241,,2.365036428,0.864106366,230.3289527,,2.362348533,,,,,,,,20.0167,,508.91,,11.08,,2.55346,,72.8,,591.464,,-1.825733712,,-1.825637775,,2.865714402,,-0.943068482,,-0.942687713,,22.174,0.29,                 ,                 ,                 ,                 ,1.119,0.043,,,,,23.457,17.507,0.21,3.573,0.386943148,-21.121,0.36,42111431044,13962982085,10.6244,0.144
81,NGC 5328,E,ETG,1, E               ,-4.7,1,,0,0,0,1,0,0,0,0,0,0,9.67,0.15,11.49,0.12,,,11.49,0.12,1,0.39,0,0.17,,,,,,,,,,315.6,10.15,2.499136995,0.013967329,,,,,,,1.51E-02,6.70E-03,-1.82,0.19,,,,,1.51E-02,6.70E-03,-1.82,0.19,7.666083,1.59,0.88,0.09,6.857038,,0.84,,6.58,1.060570694,0.82,0.07,5.21,,0.72,,2.404092654,,2.41871139,,4.20E-01,,7.1099,,1450.6,,-0.138522725,,0.671260655,0.593319639,0.669253617,,1.690553478,,-4.488107695,0.877793084,-4.502868088,,0.00829675,,161.909,,89.59411077,,163.5,,89.80721109,,379.25,,18.00433697,,14.95,,4.182135271,,0.018977251,,-1.721766694,,-1.723448435,0.291360867,203.0874042,,1.779160209,0.711471898,59.08948559,,1.771510209,,2.295881,,0.700932469,,0.143491,,0.0995385,,139.782,,0.0530279,,0.00909714,,331.8,,23.4621,,-1.406844684,,-1.406773585,,2.679201605,,-0.67311138,,-0.67381371,,21.001,0.794,0.58,1.055,0.31,0.005,1.525,0.033,,,0.944,0.403495973,24.002,                 ,                 ,,,-21.785,0.466,77624711663,33316670731,10.89,0.1864
82,NGC 5419,E,ETG,1, E               ,-4.1,1.2,,0,0,0,1,0,0,0,0,1,1,9.87,0.14,11.87,0.16,,,11.87,0.14,1,0.49,0,0.21,,,,,,,,,,344.34,5.39,2.536987475,0.00679807,,,,,,,1.00E-02,4.90E-03,-2,0.21,,,,,1.00E-02,4.56E-03,-2,0.2,4.64,0.96,0.67,0.09,10.8,,1.03,,2.42,0.390057915,0.38,0.07,2.62,,0.42,,2.910169864,,2.82445776,,3.99E-01,,4.26231,,1437.6,,-0.066948659,,0.423036311,0.460983369,0.419699294,,1.25299814,,-3.077168058,0.819641055,-3.078381241,,0.033100386,,80.061,,71.49759428,,85.66,,72.45024023,,1465.27,,0.967485773,,27.2,,3.006918416,,0.073262404,,-1.135118835,,-1.138011304,0.291700367,261.1638057,,1.235651216,0.508468543,16.52942858,,1.21825784,,0.74199245,,0.199595969,,0.198542,,0.259014,,28.3907,,0.144977,,0.0355697,,830.8,,2.79859,,-1.389378159,,-1.388515124,,1.987005385,,-0.682927485,,-0.682868892,,22.407,0.327,0.57,1.065,0.339,0.003,1.64,0.023,,,0.94,0.154932243,23.754,                 ,                 ,,,-22.341,0.283,1.30E+11,33764639373,11.1124,0.1132
83,NGC 5516,E,ETG,1, E-S0            ,-3.1,0.7,,0,0,0,1,0,0,0,0,0,0,9.52,0.06,11.44,0.12,,,11.44,0.12,1,0.39,0,0.17,,,,,,,,,,309.13,11.62,2.490141154,0.016324853,,,,,,,1.20E-02,3.72E-03,-1.92,0.13,,,,,1.20E-02,3.72E-03,-1.92,0.13,14.294076,2.96,1.16,0.09,9.00524,,0.95,,5.99,0.965473929,0.78,0.07,5.32,,0.73,,1.9036616,,2.17576818,,4.68E-01,,5.60702,,1333.6,,-0.029289986,,0.340914246,0.597549891,0.338940318,,1.818339848,,-4.877738918,0.880419825,-4.592048149,,0.003621276,,146.14,,80.24471788,,146.14,,82.52649916,,461.59,,9.458704167,,16.68,,4.032008613,,0.008289082,,-2.081493554,,-2.083160148,0.291332404,148.6253836,,1.903547407,0.701063219,78.12999976,,1.892817823,,0.01226341,,0.003419039,,0.002788,,0.0440244,,181.54,,0.0234344,,0.00397746,,313.6,,20.1446,,-1.46773368,,-1.46773368,,2.542821694,,-0.749816728,,-0.749816728,,22.472,0.713,0.69,1.17,0.33,0.01,1.487,0.029,,,,,23.631,                 ,                 ,,,-21.891,0.318,85585462122,25067025338,10.9324,0.1272
84,NGC 5576,E,ETG,1, E               ,-4.9,0.4,,0,0,0,0,0,0,0,0,0,0,8.19,0.1,10.9,0.16,,,10.9,0.16,1,0.52,0,0.23,,,,,,,,,,182.59,6.03,2.261476989,0.014342493,101.68,4.42,2.007235538,0.018878655,,,1.95E-03,8.48E-04,-2.71,0.19,,,,,1.95E-03,8.48E-04,-2.71,0.19,7.26,1.5,0.86,0.09,5.82,,0.76,,3.3,0.531897156,0.52,0.07,3.7,,0.57,,1.953045958,,1.981045958,,4.87E-01,,1.31363,,719.6,,-0.067402618,,-0.144982857,0.522109114,-0.147570337,,1.48476779,,-4.415111554,0.840743592,-4.415957152,,0.003582263,,65.367,,47.77908207,,67.82,,48.29280746,,916.02,,0.626406566,,24.87,,2.959883818,,0.008084545,,-2.092344434,,-2.094579105,0.291485123,20.68726075,,2.368913658,0.648921661,210.3392535,,2.322920328,,,,,,,,0.0349367,,342.088,,0.0190875,,0.00390962,,126.4,,19.4335,,-2.006643581,,-2.006249956,,1.709953098,,-1.294490365,,-1.295061431,,                 ,                 ,0.43,0.905,0.239,0.005,1.466,0.031,0.378,0.291327994,0.846,0.224802135,22.887,16.235,0.21,4.605,0.294170019,-20.377,0.249,21222668969,4867153320,10.3268,0.0996
85,NGC 5813,S0,ETG,1, E               ,-4.9,0.4,,0,1,0,1,0,0,0,0,0,0,8.83,0.06,10.96,0.16,11.11,0.27,11.34,0.14,0.42,0.2,-0.38,0.21,0.58,0.4,-0.23,0.3,,,,,,236.01,3.37,2.372930405,0.006201315,,,,,,,7.41E-03,2.92E-03,-2.13,0.17,5.30E-03,3.33E-03,-2.28,0.27,3.09E-03,1.08E-03,-2.51,0.15,2.74,1.96,0.44,0.31,2.1,,0.32,,4.02,1.758714494,0.6,0.19,3.65,,0.56,,2.525485989,,2.898158165,,4.17E-01,,4.13181,,1104,,-0.504055749,,1.197942256,0.519522555,1.195327004,,1.038153479,,-3.039507144,0.839574485,-3.040368828,,0.082005015,,131.004,,77.06863765,,132.55,,77.01638024,,342.96,,13.18561076,,14.52,,3.770458786,,0.184864803,,-0.733145767,,-0.73540463,0.291492233,52.4919841,,2.540409257,0.577763352,333.2689454,,2.522794847,,0.009633144,,0.001425705,,0.001504,,0.792632,,625.023,,0.433014,,0.0893074,,116.2,,96.5064,,-1.805474558,,-1.804903289,,2.406569132,,-1.003548748,,-1.002965913,,                 ,                 ,0.635,1.01,0.297,0.003,1.647,0.022,0.502,0.28567114,0.916,0.221142488,23.443,                 ,                 ,,,-21.262,0.264,47951257408,11659491413,10.6808,0.1056
86,NGC 5845,ES,ETG,1, E               ,-4.9,0.3,,0,1,0,0,0,0,0,0,0,0,8.41,0.22,10.26,0.21,10.03,0.54,10.46,0.15,0.63,0.38,-0.2,0.26,0.37,0.48,-0.43,0.56,,,,,,230.53,7.93,2.36272745,0.014939293,,,,,,,1.41E-02,9.90E-03,-1.85,0.3,2.42E-02,3.26E-02,-1.62,0.59,8.91E-03,5.47E-03,-2.05,0.27,0.72,0.52,-0.14,0.31,0.63,,-0.2,,3.33,1.456845588,0.52,0.19,3.27,,0.51,,3.15723073,,3.18123073,,4.21E-01,,1.68011,,678,,-0.986915119,,1.873101537,0.499431434,1.870250928,,0.477138574,,-2.106215381,0.830840339,-2.107178311,,0.525599156,,115.075,,59.94606038,,115.66,,59.80372515,,133.98,,44.77093572,,8.58,,3.728297341,,1.174863577,,0.06998744,,0.067527281,0.291566948,21.01614173,,3.032119796,0.626347311,1033.175369,,3.014174044,,,,,,,,4.72688,,1878.49,,2.5982,,0.567416,,73.4,,139.88,,-2.518448453,,-2.518433286,,2.262275438,,-1.637391251,,-1.637010767,,18.427,0.879,0.68,1.12,0.295,0.004,1.032,0.068,0.721,0.223445743,0.953,0.489216721,22.301,                 ,                 ,,,-19.381,0.187,8480080989,1460552884,9.9284,0.0748
87,NGC 5846,E,ETG,1, E               ,-4.8,0.7,,0,0,0,1,1,0,0,0,1,0,9.04,0.06,11.55,0.15,,,11.55,0.15,1,0.49,0,0.21,,,,,,,,,,237.21,3.48,2.375132994,0.006371337,420.04,18.94,2.62329065,0.019582748,,,3.09E-03,1.15E-03,-2.51,0.16,,,,,3.09E-03,1.15E-03,-2.51,0.16,12.09,8.63,1.08,0.31,9.59,,0.98,,6.4,2.799943473,0.81,0.19,5.7,,0.76,,1.849130132,,2.005130132,,4.80E-01,,4.55555,,1200.9,,-0.028490117,,0.240941076,0.613506842,0.239078763,,1.88131032,,-5.176890088,0.889488388,-4.971534329,,0.002260693,,137.874,,76.87069839,,139.41,,77.0980475,,380.93,,11.3786788,,14.65,,4.034326528,,0.005188777,,-2.284935,,-2.286488415,0.291284679,84.13428118,,2.276870696,0.756983057,183.5190358,,2.263681119,,,,,,,,0.0286945,,401.789,,0.0154565,,0.0025319,,145.2,,71.5932,,-1.572718427,,-1.572976671,,2.498125767,,-0.851715163,,-0.852874234,,                 ,                 ,0.565,1.03,0.317,0.002,1.667,0.033,0.431,0.180277564,0.939,0.213213508,23.122,16.444,0.25,5.613,0.303453456,-21.154,0.255,43411020971,10195672115,10.6376,0.102
88,NGC 6086,E,ETG,1, E               ,-4.8,0.5,,0,0,0,1,0,0,0,0,0,0,9.57,0.17,11.52,0.23,,,11.52,0.23,1,0.75,0,0.33,,,,,,,,,,320.46,9.32,2.505773828,0.01263067,,,,,,,1.12E-02,7.40E-03,-1.95,0.29,,,,,1.12E-02,7.40E-03,-1.95,0.29,8.946549,6.39,0.95,0.31,7.993281,,0.9,,4.37,1.911836403,0.64,0.19,4.2,,0.62,,2.29592255,,2.258551102,,4.61E-01,,3.96999,,1236.2,,0.015615364,,0.159981757,0.547252641,0.157613655,,1.664947328,,-4.422941356,0.851348088,-4.423752838,,0.004960363,,110.953,,72.90957882,,113.64,,73.38879453,,882.51,,1.999709956,,24.74,,3.553433001,,0.011248257,,-1.948914784,,-1.950932283,0.291421263,154.8042888,,1.653208413,0.673130225,43.41468121,,1.637636616,,0.62617963,,0.4033223,,0.425106,,0.0522832,,85.9853,,0.0283943,,0.00544536,,499.2,,5.97546,,-1.513685726,,-1.513668719,,2.237686971,,-0.813769978,,-0.814922701,,22.439,0.434,0.57,1.07,0.325,0.007,1.297,0.066,0.471,0.244658946,0.892,0.244658946,24.057,                 ,                 ,,,-22.276,0.206,1.22E+11,23149568504,11.0864,0.0824
89,NGC 6251,E,ETG,1, E               ,-4.9,0.4,,0,0,0,1,0,0,1,0,0,0,8.77,0.16,11.87,0.15,,,11.87,0.15,1,0.49,0,0.21,,,,,,,,,,312.32,18.16,2.494599796,0.025252266,,,,,,,7.94E-04,4.02E-04,-3.1,0.22,,,,,7.94E-04,4.02E-04,-3.1,0.22,20.1,4.17,1.3,0.09,14.51,,1.16,,6.8,1.096030504,0.83,0.07,5.6,,0.75,,1.808049495,,2.012049495,,4.44E-01,,6.74133,,1513.1,,0.162980874,,0.038917984,0.609440712,0.037027851,,2.056444854,,-5.326615894,0.886637565,-5.31472955,,0.00150616,,151.102,,87.54175406,,153.22,,87.94958239,,623.1,,6.401648494,,19.67,,4.0721199,,0.003453834,,-2.461698602,,-2.463280827,0.29129195,25.96767031,,3.199318387,0.856090622,1488.504057,,3.172750023,,,,,,,,0.0189098,,2847.14,,0.010188,,0.00168404,,77.8,,278.529,,-1.309941321,,-1.310705351,,2.594204647,,-0.617007342,,-0.619004118,,22.688,0.389,                 ,                 ,0.316,0.009,1.28,0.036,,,,,23.925,                 ,                 ,,,-21.797,0.264,78487410349,19084448176,10.8948,0.1056
90,NGC 6861,ES,ETG,1, E-S0            ,-2.7,1,,0,1,0,0,0,0,0,0,0,0,9.3,0.08,11.07,0.19,10.38,1.42,11.15,0.18,0.83,0.5,-0.08,0.26,0.17,0.56,-0.77,1.44,,,,,,387.24,16.47,2.587980211,0.01847131,,,,,,,1.70E-02,8.07E-03,-1.77,0.21,8.40E-02,2.76E-01,-1.08,1.43,1.41E-02,6.41E-03,-1.85,0.2,2.41,1.72,0.38,0.31,2.6,,0.41,,3.07,1.343097885,0.49,0.19,3.52,,0.55,,3.081285814,,2.753285814,,4.82E-01,,3.55658,,1080.9,,-0.39752606,,0.916206318,0.513004353,0.913509847,,1.118788252,,-3.235414937,0.836597348,-3.236308259,,0.047227445,,116.441,,71.53573754,,117.17,,72.78624833,,465.58,,6.124981919,,17.09,,3.570137149,,0.106453095,,-0.972841706,,-0.975165842,0.291525714,57.36050796,,2.340692123,0.580344051,209.0121579,,2.320171549,,,,,,,,0.447231,,405.944,,0.244631,,0.0514355,,313,,13.1898,,-1.793122875,,-1.793122875,,2.264647848,,-1.010781185,,-1.010781185,,                 ,                 ,0.615,1.04,0.335,0.006,1.526,0.022,0.53,0.159806133,0.923,0.136180028,23.317,                 ,                 ,,,-20.755,0.291,30060763026,8056912906,10.478,0.1164
91,NGC 7049,S0,ETG,1, S0              ,-1.9,0.4,,0,1,0,0,0,0,0,0,0,0,8.51,0.12,,,,,,,,,,,,,,,,,,,,243.1,3.73,2.385784959,0.006663589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,                 ,                 ,0.595,1.045,0.335,0.007,1.617,0.025,0.514,0.240416306,0.958,0.205805734,23.379,                 ,                 ,,,-20.973,0.264,36745147920,8934692431,10.5652,0.1056
